<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20200211,123000,3077.0400000,3081.8300000,3077.0300000,3080.9700000,1698399270
20200211,124500,3081.0400000,3083.8900000,3080.3300000,3082.7700000,1571663382
20200211,130000,3082.8600000,3084.6000000,3079.6000000,3080.5500000,1368476878
20200211,131500,3080.6500000,3080.8500000,3076.0800000,3076.8900000,982973680
20200211,133000,3076.8800000,3077.7900000,3075.8100000,3077.7900000,918378854
20200211,134500,3077.8700000,3079.3700000,3077.4100000,3077.8900000,744327435
20200211,140000,3077.9200000,3078.3100000,3076.2800000,3076.5900000,954843055
20200211,141500,3076.6200000,3078.8800000,3075.6300000,3078.6300000,1425145420
20200211,143000,3078.6400000,3081.0900000,3077.0800000,3080.6600000,1606728455
20200211,144500,3080.6800000,3080.9600000,3076.2600000,3077.1100000,1504066487
20200211,150000,3076.9900000,3079.5900000,3075.7800000,3076.3000000,1504817390
20200211,151500,3076.2400000,3078.5100000,3075.2100000,3077.6600000,1111056866
20200211,153000,3077.6900000,3082.5300000,3076.8100000,3082.5300000,1498888678
20200211,154500,3082.6800000,3083.7400000,3078.7900000,3083.7400000,2450654297
20200211,160000,3083.7700000,3091.4900000,3082.1400000,3089.4200000,5955128786
20200211,161500,3089.3800000,3095.1500000,3088.3100000,3093.5800000,4203245729
20200211,163000,3093.5800000,3094.7100000,3090.9500000,3093.7800000,2612301051
20200211,164500,3093.7200000,3094.4500000,3087.1600000,3087.8500000,2364250230
20200211,170000,3087.9100000,3088.6400000,3084.7500000,3085.2000000,1837515681
20200211,171500,3084.5800000,3101.8000000,3084.3700000,3101.4300000,6704953479
20200211,173000,3101.5000000,3106.6300000,3099.9800000,3104.7000000,5344547413
20200211,174500,3104.7700000,3105.2100000,3098.1300000,3098.5700000,3319400120
20200211,180000,3098.7500000,3103.7800000,3097.1100000,3097.1100000,3126860431
20200211,181500,3097.2700000,3108.5400000,3097.2700000,3108.5400000,4726847760
20200211,183000,3108.5900000,3109.2200000,3098.8400000,3099.2900000,5094529074
20200211,184500,3099.1700000,3099.4900000,3095.5000000,3097.1200000,2656580043
20200211,190000,3097.5800000,3097.5800000,3097.5800000,3097.5800000,1748079745
20200212,101500,3103.6400000,3113.3700000,3100.2900000,3113.3700000,6280486674
20200212,103000,3113.3300000,3113.3300000,3104.9800000,3105.8900000,4746413594
20200212,104500,3105.7700000,3108.3500000,3103.5900000,3105.4500000,2294593942
20200212,110000,3105.3800000,3107.3500000,3102.4400000,3105.0900000,2231163604
20200212,111500,3105.2700000,3105.9700000,3095.7000000,3100.0400000,4561011719
20200212,113000,3100.1400000,3104.2600000,3096.9700000,3099.5000000,3121152809
20200212,114500,3099.5800000,3108.6000000,3098.0100000,3108.3800000,3188853359
20200212,120000,3108.4100000,3109.1700000,3105.5700000,3106.0200000,2236168049
20200212,121500,3106.1700000,3106.2000000,3099.8400000,3104.8200000,2861376433
20200212,123000,3104.8600000,3105.5900000,3102.7300000,3103.9300000,2039431543
20200212,124500,3104.0400000,3108.3600000,3101.6600000,3108.3100000,2168721371
20200212,130000,3108.3100000,3108.5800000,3106.7400000,3107.2300000,1189721103
20200212,131500,3107.2300000,3108.2400000,3105.8100000,3107.8200000,1931787294
20200212,133000,3107.7800000,3111.5200000,3107.6700000,3109.3600000,1647441427
20200212,134500,3109.3400000,3112.1800000,3108.7000000,3111.8400000,1647040509
20200212,140000,3111.9200000,3113.0400000,3110.8800000,3111.2900000,1295763212
20200212,141500,3111.2700000,3111.8700000,3110.1400000,3111.6100000,1116307836
20200212,143000,3111.6000000,3114.1100000,3109.5600000,3113.2000000,1369501733
20200212,144500,3113.2100000,3113.2100000,3110.0300000,3110.2800000,914253064
20200212,150000,3110.3600000,3110.7400000,3106.4900000,3107.9200000,1344836924
20200212,151500,3108.2400000,3109.6300000,3106.7300000,3108.1700000,1051905070
20200212,153000,3108.1100000,3108.1100000,3104.5900000,3106.4000000,1319313756
20200212,154500,3106.3900000,3109.7100000,3105.8200000,3109.3000000,1083007465
